Country Name,Series Name,1991.00,1992.00,1993.00,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Samoa,Forest area (% of land area),62.07,61.90,61.73,61.55547703,61.38515901,61.21484099,61.04452297,60.87420495,60.70388693,60.5335689,60.36325088,60.19293286,60.02261484,59.85229682,59.6819788,59.51166078,59.34134276,59.17102473,59.00070671,58.83038869,58.65936396,58.48833922,58.31731449,58.14628975,57.97526502,57.80565371,58.67266187,58.5,58.32733813,58.15467626,57.98,57.81
San Marino,Forest area (% of land area),16.67,16.67,16.67,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.67,16.67
Sao Tome and Principe,Forest area (% of land area),61.04,61.01,60.98,60.95416667,60.92708333,60.9,60.87291667,60.84583333,60.81875,60.79166667,60.76458333,60.7375,60.71041667,60.68333333,60.65625,60.62916667,60.60208333,60.575,60.54791667,60.52083333,59.875,59.22916667,58.58333333,57.9375,57.29166667,56.64583333,56,55.35416667,54.70833333,54.0625,53.42,52.77
Saudi Arabia,Forest area (% of land area),0.45,0.45,0.45,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.45,0.45
Senegal,Forest area (% of land area),48.09,47.85,47.62,47.38565418,47.15192438,46.91819457,46.68446476,46.45073495,46.21700514,45.98327533,45.7833065,45.58333766,45.38336883,45.18339999,44.98343115,44.78346232,44.58349348,44.38352465,44.18355581,43.98358697,43.77582714,43.56806731,43.36030748,43.15254765,42.94478783,42.737028,42.52926817,42.32150834,42.11374851,41.90598868,41.70,41.49
Serbia,Forest area (% of land area),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.86279442,30.15206952,30.44134461,30.73061971,31.01989481,31.03482735,31.04975989,31.06469243,31.07962497,31.09455751,31.10198948,31.12119826,31.12279899,31.12531443,32.37780949,32.38,32.39
Seychelles,Forest area (% of land area),73.26,73.26,73.26,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26,73.26
Sierra Leone,Forest area (% of land area),43.04,42.77,42.50,42.22488224,41.95157938,41.67827653,41.40497368,41.13167082,40.85836797,40.58506511,40.31176226,40.03845941,39.76515655,39.4918537,39.21855085,38.94524799,38.67194514,38.39864228,38.12533943,37.85203658,37.57874758,37.30545858,37.03216958,36.75888058,36.48559158,36.21224716,35.93890274,35.66555833,35.39221391,35.11886949,34.85,34.57
Singapore,Forest area (% of land area),22.46,22.78,23.11,23.43507463,23.76149254,24.08791045,24.4141791,24.74059701,25.06686567,25.39328358,25.50164179,25.42044444,25.08224163,25.1149492,25.22046444,25.14351585,25.21194245,25.13571429,25.23957143,25.27122507,24.83892045,24.40906516,24.0155587,23.58984485,23.23187588,22.9696756,22.62640449,22.31092437,21.9972067,21.68523677,21.43,21.18
Slovak Republic,Forest area (% of land area),..,..,39.55,39.54370062,39.54147609,39.53925156,39.53702703,39.53480249,39.53257796,39.53035343,39.56465696,39.5989605,39.62502598,39.66756757,39.7018711,39.73617464,39.77047817,39.8047817,39.84736952,39.88085089,39.8993096,39.91528032,39.93125104,39.95386855,39.96817936,40.00353577,40.05615641,40.05615641,40.05615641,40.05615641,40.06,40.06
Slovenia,Forest area (% of land area),..,59.43,59.66,59.88083416,60.10427011,60.32770606,60.55114201,60.77457795,60.9980139,61.22144985,61.29096326,61.36047666,61.42999007,61.49950348,61.56901688,61.63853029,61.70804369,61.75854504,61.82926466,61.89752906,61.90807108,61.91892066,61.94637537,61.95630586,61.95823776,61.85929898,61.7699783,61.67438072,61.57307165,61.47225919,61.37,61.27
Solomon Islands,Forest area (% of land area),90.90,90.87,90.84,90.81764916,90.79153269,90.76541622,90.73929975,90.71318328,90.68706681,90.66095034,90.63479814,90.60864594,90.58249375,90.55634155,90.53018935,90.50403716,90.47788496,90.45173276,90.42558056,90.39942837,90.37327617,90.34712397,90.32097178,90.29481958,90.26866738,90.24258664,90.21650589,90.19042515,90.16434441,90.13826367,90.11,90.09
Somalia,Forest area (% of land area),13.08,12.96,12.84,12.71320177,12.59085982,12.46851787,12.34617592,12.22383397,12.10149201,11.97915006,11.85680811,11.73446616,11.61212421,11.48978226,11.3674403,11.24509835,11.1227564,11.00041445,10.8780725,10.75573054,10.63338859,10.51104664,10.38870469,10.26636274,10.14402079,10.02167883,9.899336883,9.776994931,9.654652979,9.532311028,9.41,9.29
South Africa,Forest area (% of land area),14.93,14.90,14.87,14.83524718,14.80524116,14.77523514,14.74522913,14.71522311,14.68521709,14.65521107,14.62520505,14.59519904,14.56519302,14.535187,14.50518098,14.47517497,14.44516895,14.41516293,14.38515691,14.3551509,14.32514488,14.29513886,14.26513284,14.23512682,14.20512081,14.17511479,14.14510877,14.11510275,14.08509674,14.05509072,14.03,14.00
South Asia (IDA & IBRD),Forest area (% of land area),22.87,22.98,23.09,23.24726759,23.35705981,23.46685206,23.57664427,23.68643649,23.79622871,23.90352292,23.96594303,24.02836314,24.09078325,24.16534548,24.22779696,24.29024845,24.35269994,24.41515142,24.47760288,24.54005437,24.62142918,24.70280399,24.7841788,24.86555361,24.95301791,25.03205662,25.11129661,25.19078498,25.27002221,25.34929684,25.43,25.51
South Sudan,Forest area (% of land area),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.32562151,11.32562151,11.32562151,11.32562151,11.32562151,11.32562151,11.32562151,11.32562151,11.32562151,11.33,11.33
Spain,Forest area (% of land area),28.48,29.12,29.76,30.39477815,31.03334735,31.67191655,32.31048574,32.94905494,33.58762414,34.25637275,34.58050028,34.83530779,35.11418641,35.40705557,35.70425174,36.00299812,36.28442027,36.59795108,36.89928809,37.0899382,37.10192046,37.07977849,37.08211351,37.08444853,37.12753247,37.14286858,37.15223392,37.15664678,37.16772156,37.17730549,37.17,37.18
Sri Lanka,Forest area (% of land area),37.19,36.89,36.60,36.30626694,36.01299633,35.71972572,35.42645511,35.1331845,34.83991389,34.54664328,34.44649976,34.34635624,34.24621273,34.14606921,34.04592569,33.94578217,33.84563865,33.74549514,33.64535162,33.5452081,33.62557806,33.70594801,33.78631797,33.86668793,34.39516585,34.34411,34.29305414,34.25804992,34.20671025,34.15809893,34.11,34.06
St. Kitts and Nevis,Forest area (% of land area),42.31,42.31,42.31,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.31,42.31
St. Lucia,Forest area (% of land area),34.83,34.78,34.74,34.69836066,34.6557377,34.61311475,34.5704918,34.52786885,34.4852459,34.44262295,34.40327869,34.36393443,34.32459016,34.2852459,34.24590164,34.20655738,34.16721311,34.12786885,34.08852459,34.04918033,34.04918033,34.04918033,34.04918033,34.04918033,34.04918033,34.04918033,34.04918033,34.04918033,34.04918033,34.04918033,34.05,34.05
St. Vincent and the Grenadines,Forest area (% of land area),70.87,71.13,71.38,71.64102564,71.8974359,72.15384615,72.41025641,72.66666667,72.92307692,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.18,73.18
Sub-Saharan Africa (excluding high income),Forest area (% of land area),33.75,33.60,33.34,33.19230223,33.04282985,32.89335746,32.74388508,32.5944127,32.44494031,32.29546793,32.1369323,31.97839667,31.81986103,31.63009895,31.47165335,31.31330732,31.15488427,30.99646731,30.83807021,30.67862335,30.49725438,28.1679883,27.99924937,27.83049199,27.6616546,27.48848569,27.31892199,27.14948213,26.97556872,26.80344249,26.63,26.46
Sub-Saharan Africa (IDA & IBRD),Forest area (% of land area),33.75,33.60,32.67,32.52344911,32.37758012,32.23171113,32.08584215,31.93997316,31.79410417,31.64823518,31.49372982,31.33922446,31.1847191,30.81467035,30.66117342,30.50775288,30.35425492,30.20087706,30.04739975,29.89300682,29.7178013,27.57710916,27.41329976,27.24950018,27.08558591,26.91752301,26.75292311,26.5884255,26.41966462,26.2526156,26.08,25.92
Sudan,Forest area (% of land area),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.56352998,10.47024946,10.37696895,10.28368844,10.19710385,10.10494111,10.01277837,9.920615632,9.828452891,9.74,9.64
Suriname,Forest area (% of land area),95.78,95.76,95.74,95.71462686,95.69172452,95.66882218,95.64591984,95.6230175,95.60011516,95.57721282,95.55166263,95.52611244,95.50056225,95.47501206,95.44946187,95.42391168,95.39836149,95.3728113,95.3472611,95.32171091,95.26166392,95.20161692,95.14156992,95.08152293,95.02147593,94.95076277,94.90528206,94.82902399,94.75270363,94.67644556,94.60,94.52
Sweden,Forest area (% of land area),68.92,68.94,68.97,68.99155668,69.01610621,69.04065575,69.06520528,69.08975482,69.11430435,69.13885389,69.1167593,69.09466472,69.07257014,69.05047556,69.02838098,69.0062864,68.98419182,68.96209724,68.94000266,68.91790808,68.87224594,68.82658381,68.78092167,68.73525954,68.69449814,68.69449814,68.69449814,68.69449814,68.69966608,68.69966608,68.70,68.70
Switzerland,Forest area (% of land area),29.29,29.40,29.50,29.612551,29.72046061,29.82934774,29.93824233,30.04714439,30.15605392,30.26497017,30.36341959,30.4618751,30.56033746,30.65880669,30.75728279,30.85576577,30.95425486,31.05225733,31.15026275,31.24827194,31.33575582,31.42324155,31.51073153,31.59822336,31.68571785,31.77326642,31.8603338,31.94740118,32.03446856,32.12153594,32.21,32.30
Syrian Arab Republic,Forest area (% of land area),2.06,2.09,2.12,2.155185548,2.187833279,2.22048101,2.253128741,2.285776472,2.318424203,2.351071934,2.383719665,2.416367396,2.451549649,2.484501825,2.517186904,2.549038828,2.581572642,2.614245262,2.646917883,2.679736427,2.712410826,2.745085226,2.777759625,2.810434025,2.843108425,2.843108425,2.843108425,2.843108425,2.843108425,2.843108425,2.84,2.82
Tajikistan,Forest area (% of land area),..,2.92,2.92,2.920834524,2.922263504,2.923692484,2.925121463,2.926550443,2.927979423,2.929408402,2.929408402,2.929408402,2.929408402,2.929408402,2.929408402,2.929408402,2.929408402,2.929408402,2.929408402,2.929408402,2.946270363,2.963132324,2.979994284,3.022206851,3.039123856,3.039123856,3.039123856,3.039123856,3.046328986,3.053534116,3.06,3.07
Tanzania,Forest area (% of land area),64.37,63.95,63.53,63.10906525,62.68910589,62.26914653,61.84918718,61.42922782,61.00926846,60.5893091,60.16934974,59.74939038,59.32943102,58.90947166,58.48951231,58.06955295,57.64959359,57.22963423,56.80967487,56.38971551,55.96975389,55.54979228,55.12983066,54.70986904,54.28990743,53.76044254,53.23097765,52.70151276,52.17204787,51.64258298,51.11,50.58
Thailand,Forest area (% of land area),37.83,37.75,37.68,37.61240189,37.54134941,37.47029693,37.39924446,37.32819198,37.2571395,37.18608702,37.39650414,37.60692126,37.81733837,38.02775549,38.2381726,38.44858972,38.65900683,38.86942395,39.07984106,39.29025818,39.28556049,39.28086281,39.27616512,39.27146744,39.26676975,39.18064554,39.11018027,39.03971501,38.96924974,38.89878447,38.83,38.76
Timor-Leste,Forest area (% of land area),64.67,64.58,64.49,64.39139206,64.29724277,64.20309348,64.10894418,64.01479489,63.9206456,63.8264963,63.73234701,63.63819771,63.54404842,63.44989913,63.35574983,63.26160054,63.16745124,63.07330195,62.97915266,62.88500336,62.79085407,62.69670477,62.60255548,62.50840619,62.41425689,62.3201076,62.24613315,62.13180901,62.03765972,61.94351042,61.85,61.76
Togo,Forest area (% of land area),24.86,24.69,24.52,24.34972605,24.17837838,24.0070307,23.83568303,23.66433536,23.49298768,23.32164001,23.26722927,23.21281853,23.1584078,23.10399706,23.04958632,22.99517558,22.94076485,22.88635411,22.83194337,22.77753263,22.72311087,22.6686891,22.61426733,22.55984556,22.50542379,22.45100202,22.39658025,22.34215849,22.28773672,22.23331495,22.18,22.12
Tonga,Forest area (% of land area),12.43,12.43,12.43,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43,12.43
Trinidad and Tobago,Forest area (% of land area),47.08,46.97,46.87,46.76335283,46.65789474,46.55243665,46.44697856,46.34152047,46.23606238,46.13060429,46.04795322,45.96530214,45.88265107,45.8,45.71734893,45.63469786,45.55204678,45.46939571,45.38674464,45.30409357,45.2214425,45.13879142,45.05614035,44.97348928,44.89083821,44.80896686,44.72709552,44.64522417,44.56335283,44.48148148,44.40,44.32
Tunisia,Forest area (% of land area),4.16,4.18,4.19,4.20652742,4.22189431,4.237260556,4.252626802,4.267993048,4.283359295,4.298725541,4.311328527,4.323931514,4.336534501,4.349137487,4.361740474,4.37434346,4.386946447,4.399549434,4.41215242,4.424755407,4.434603502,4.444451596,4.454299691,4.464147786,4.473995881,4.483843975,4.49369207,4.503540165,4.51338826,4.523236354,4.53,4.54
Turkiye,Forest area (% of land area),25.75,25.80,25.85,25.89481699,25.94222548,25.98963398,26.03704247,26.08445097,26.13185946,26.17926796,26.30071983,26.42217169,26.54362356,26.66507543,26.78652729,26.90797916,27.02943103,27.15088289,27.27233476,27.39378662,27.53599002,27.67819342,27.82039681,27.96260021,28.10480361,28.10480361,28.26352923,28.4660941,28.6687889,28.8714837,29.07,29.28
Turkmenistan,Forest area (% of land area),..,8.78,8.78,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.78,8.78
Tuvalu,Forest area (% of land area),33.33,33.33,33.33,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33,33.33
Uganda,Forest area (% of land area),17.69,17.48,17.27,17.0685251,16.86206897,16.65561283,16.4491567,16.24270057,16.03624443,15.8297883,15.62332716,15.41686602,15.21040488,15.00394375,14.79748261,14.59102147,14.38456033,14.17809919,13.97163806,13.71643726,13.51071215,13.30498703,13.09926192,12.8935368,12.68781169,12.48209655,12.27638141,12.07066627,11.86490126,11.65918612,11.45,11.25
Ukraine,Forest area (% of land area),..,16.09,16.13,16.17053595,16.21127125,16.25200656,16.29274187,16.33347717,16.37421248,16.41494779,16.42150686,16.4283495,16.43490869,16.44146788,16.4468915,16.45401823,16.46142958,16.46827315,16.47483256,16.48139198,16.5190223,16.55665263,16.59428295,16.6327746,16.67040688,16.68249064,16.69428621,16.70348637,16.71384191,16.72419745,16.73,16.74
United Arab Emirates,Forest area (% of land area),3.54,3.63,3.72,3.812616164,3.903337088,3.994058012,4.084778936,4.175499859,4.266220783,4.356941707,4.368023092,4.379104478,4.390185863,4.401267249,4.412348634,4.42343002,4.434511405,4.445592791,4.456674176,4.467755562,4.467755562,4.467755562,4.467755562,4.467755562,4.467755562,4.467755562,4.467755562,4.467755562,4.467755562,4.467755562,4.47,4.47
United Kingdom,Forest area (% of land area),11.56,11.63,11.70,11.77365354,11.84640185,11.91915017,11.99189848,12.0646468,12.13739511,12.21014343,12.25354441,12.2969454,12.34034638,12.38374736,12.42714835,12.47054933,12.51395032,12.5573513,12.60075228,12.64415327,12.72351507,12.80287687,12.88223866,12.96160046,13.04096226,13.05749597,13.07816311,13.11536395,13.15256479,13.18563221,13.22,13.26
United States,Forest area (% of land area),33.03,33.05,33.06,33.06973718,33.08159442,33.09345166,33.1053089,33.11716614,33.12902338,33.13017359,33.18675561,33.24333764,33.29991967,33.35650169,33.41308372,33.46966575,33.52624777,33.6360635,33.69273522,33.74940694,33.77947006,33.80953318,33.8395963,33.86965942,33.89972254,33.89972254,33.86692641,33.86692641,33.86692641,33.86692641,33.87,33.87
Uruguay,Forest area (% of land area),4.89,5.21,5.54,5.864472632,6.19072106,6.516969489,6.843217918,7.169466347,7.495714775,7.821963204,8.028968118,8.235973032,8.442977945,8.649982859,8.856987773,9.063992687,9.2709976,9.478002514,9.685007428,9.892012341,10.10764484,10.32327734,10.53890984,10.75454234,10.97017484,11.12444292,11.24442921,11.3644155,11.48440178,11.60438807,11.72,11.84
Uzbekistan,Forest area (% of land area),..,6.19,6.28,6.380363188,6.477234603,6.574106018,6.670977433,6.767848613,6.864720028,6.792887044,6.882769419,6.971810301,7.061401955,7.150843518,7.239962694,7.328999426,7.415772827,7.50509144,7.594504123,7.6844723,7.777627355,7.869481413,7.961375803,8.053071555,8.055832955,8.139748656,8.198443898,8.257120614,8.316373665,8.373221378,8.43,8.49
Vanuatu,Forest area (% of land area),36.28,36.28,36.28,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28,36.28
"Venezuela, RB",Forest area (% of land area),58.66,58.33,58.01,57.67926988,57.35332464,57.0273794,56.70143416,56.37548892,56.04954368,55.72359844,55.5369877,55.35037696,55.16376623,54.97715549,54.79054475,54.60393402,54.41732328,54.23071254,54.04410181,53.85749107,53.67110708,53.48472309,53.2983391,53.1119551,52.92557111,52.76714472,52.63667593,52.53416473,52.45961113,52.41301514,52.35,52.29
Viet Nam,Forest area (% of land area),29.55,30.29,31.03,31.76508034,32.50493103,33.24478171,33.9846324,34.72448309,35.46433377,37.88368803,38.39562827,38.97888263,39.55651305,40.07380269,40.23206974,40.75025496,41.29432617,41.7762219,42.29306629,42.73321545,43.16473232,43.57082471,44.06395211,44.44284889,44.87116404,45.87835488,45.99633698,46.23468154,46.47684165,46.71900175,46.96,47.20
"Yemen, Rep.",Forest area (% of land area),1.04,1.04,1.04,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.04,1.04
Zambia,Forest area (% of land area),63.73,63.68,63.63,63.58546658,63.53730882,63.48915105,63.44099329,63.39283552,63.34467776,63.29652,63.24836223,63.20020447,63.1520467,63.10388894,63.05573118,63.00757341,62.95941565,62.91125789,62.86310012,62.81494236,62.56180471,62.30866705,62.0555294,61.80239175,61.54925409,61.29595502,61.04288462,60.78970661,60.53651515,60.28333714,60.03,59.78
Zimbabwe,Forest area (% of land area),48.55,48.43,48.31,48.19025462,48.07116453,47.95207445,47.83298436,47.71389427,47.59480419,47.4757141,47.35662401,47.23753393,47.11844384,46.99935375,46.88026367,46.76117358,46.64208349,46.52299341,46.40390332,46.28481324,46.16572315,46.04663306,45.92754298,45.80845289,45.6893628,45.57027272,45.45118263,45.33209254,45.21300246,45.09391237,44.97,44.86
